npi,provider_type,state,entity_code,anomaly_score_raw,isolation_forest_anomaly_flag,risk_score_0_100,risk_category,lof_anomaly_flag,leie_excluded_match,top_risk_reasons
1003053364,Physician Assistant,NY,I,-0.1859670905689097,0,4.28,Low,0,0,unusually low standardized-amount-to-payment ratio (z=-4.6 vs. population median); unusually low year-over-year beneficiary count change (z=-3.6 vs. population median); unusually low year-over-year payment change (z=-3.4 vs. population median)
1003015785,Ophthalmology,NY,I,-0.18595399889312386,0,4.28,Low,0,0,unusually high total beneficiaries served (z=4.1 vs. population median); unusually low standardized-amount-to-payment ratio (z=-3.4 vs. population median); unusually high 5-year average total services (z=2.9 vs. population median)
1003085572,General Practice,CA,I,-0.18598101900992892,0,4.28,Low,0,0,unusually high service-concentration deviation from specialty peers (z=2.0 vs. population median); unusually low year-over-year service volume change (z=-2.0 vs. population median); unusually low standardized-amount-to-payment ratio (z=-2.0 vs. population median)
1003071069,Nurse Practitioner,WI,I,-0.1860075020275681,0,4.27,Low,0,0,unusually high year-over-year payment-per-service change (z=6.2 vs. population median); unusually low year-over-year beneficiary count change (z=-4.2 vs. population median); unusually low year-over-year service volume change (z=-3.4 vs. population median)
1003041443,Neurology,TX,I,-0.1860809788650481,0,4.25,Low,0,0,unusually high total submitted charges (z=4.6 vs. population median); unusually high total Medicare payment received (z=3.3 vs. population median); unusually high 5-year average total payment (z=3.2 vs. population median)
1003121393,Nurse Practitioner,KY,I,-0.18619549382199152,0,4.23,Low,0,0,unusually high year-over-year beneficiary count change (z=4.3 vs. population median); unusually high multi-year payment trend (z=4.2 vs. population median); unusually high year-over-year service volume change (z=3.8 vs. population median)
1003142852,Physician Assistant,KY,I,-0.18620753134311752,0,4.22,Low,0,0,unusually high payment-to-charge-ratio deviation from specialty peers (z=2.1 vs. population median); unusually high standardized-amount-to-payment ratio (z=1.8 vs. population median); unusually low service-concentration deviation from specialty peers (z=-1.1 vs. population median)
1003072174,Physician Assistant,TX,I,-0.18621231331902005,0,4.22,Low,0,0,unusually low year-over-year payment change (z=-4.8 vs. population median); unusually low year-over-year beneficiary count change (z=-4.7 vs. population median); unusually low year-over-year service volume change (z=-4.1 vs. population median)
1003160508,Nurse Practitioner,NY,I,-0.186216161744515,0,4.22,Low,0,0,unusually high payment-to-charge-ratio deviation from specialty peers (z=1.8 vs. population median); unusually high payment-to-charge ratio (z=1.4 vs. population median); unusually high allowed-to-charge ratio (z=1.3 vs. population median)
1003043662,Physician Assistant,TX,I,-0.18624691486731,0,4.21,Low,0,0,unusually low 5-year average total payment (z=-1.1 vs. population median); unusually high payment-to-charge-ratio deviation from specialty peers (z=1.1 vs. population median); unusually low 5-year average total services (z=-1.1 vs. population median)
1003104571,Optometry,TN,I,-0.18635058687143152,0,4.19,Low,0,0,unusually high allowed-to-charge ratio (z=3.1 vs. population median); unusually high standardized-amount-to-payment ratio (z=2.3 vs. population median); unusually high payment-to-charge ratio (z=2.2 vs. population median)
1003082934,Neurology,IL,I,-0.18638714303138199,0,4.18,Low,0,0,unusually high year-over-year beneficiary count change (z=1.6 vs. population median); unusually high multi-year payment trend (z=1.4 vs. population median); unusually low standardized-amount-to-payment ratio (z=-1.3 vs. population median)
1003024944,Physician Assistant,TX,I,-0.1864413834871328,0,4.17,Low,0,0,unusually high service concentration (HHI) across billing codes (z=1.3 vs. population median); unusually high payment-to-charge-ratio deviation from specialty peers (z=1.3 vs. population median); unusually high allowed-to-charge ratio (z=1.2 vs. population median)
1003081597,Otolaryngology,NH,I,-0.18643052428197115,0,4.17,Low,0,0,unusually low year-over-year payment-per-service change (z=-3.5 vs. population median); unusually low year-over-year payment change (z=-2.0 vs. population median); unusually high multi-year payment trend (z=1.6 vs. population median)
1003139007,Physician Assistant,NY,I,-0.18640809565774963,0,4.17,Low,0,0,unusually high standardized-amount-to-payment ratio (z=2.2 vs. population median); unusually low services per billing code (z=-1.3 vs. population median); unusually low 5-year average total payment (z=-1.2 vs. population median)
1003107582,"Psychologist, Clinical",WA,I,-0.18647130447583066,0,4.16,Low,0,0,unusually high charge-per-service deviation from specialty peers (z=4.1 vs. population median); unusually low payment-to-charge-ratio deviation from specialty peers (z=-2.3 vs. population median); unusually high 5-year average services per beneficiary (z=2.0 vs. population median)
1003040031,Emergency Medicine,TX,I,-0.1865654671469789,0,4.14,Low,0,0,unusually high submitted charge per service (z=2.9 vs. population median); unusually high 5-year average payment per service (z=2.5 vs. population median); unusually high payment per service (z=2.1 vs. population median)
1003044231,Family Practice,NC,I,-0.18661268545388937,0,4.13,Low,0,0,unusually high payment-to-charge ratio (z=2.3 vs. population median); unusually high payment-to-charge-ratio deviation from specialty peers (z=2.2 vs. population median); unusually high 5-year average payment-to-charge ratio (z=2.2 vs. population median)
1003045097,Critical Care (Intensivists),FL,I,-0.1865799470438404,0,4.13,Low,0,0,unusually high year-over-year beneficiary count change (z=4.6 vs. population median); unusually high year-over-year service volume change (z=4.4 vs. population median); unusually low year-over-year payment-per-service change (z=-3.0 vs. population median)
1003019647,Nephrology,IN,I,-0.18657556150896704,0,4.13,Low,0,0,unusually high service-concentration deviation from specialty peers (z=3.4 vs. population median); unusually low year-over-year payment change (z=-3.4 vs. population median); unusually low year-over-year beneficiary count change (z=-3.3 vs. population median)
1003077934,Pulmonary Disease,KY,I,-0.18667160966343027,0,4.11,Low,0,0,unusually low multi-year service-volume trend (z=-2.6 vs. population median); unusually high 5-year average total services (z=2.6 vs. population median); unusually low multi-year payment trend (z=-2.6 vs. population median)
1003128828,Internal Medicine,FL,I,-0.18665693143210849,0,4.11,Low,0,0,unusually high 5-year average total payment (z=3.3 vs. population median); unusually high total Medicare payment received (z=2.9 vs. population median); unusually high 5-year average payment-to-charge ratio (z=1.9 vs. population median)
1003148495,Nurse Practitioner,MD,I,-0.18671550174800727,0,4.1,Low,0,0,unusually low payment-to-charge-ratio deviation from specialty peers (z=-1.3 vs. population median); unusually low 5-year average payment-to-charge ratio (z=-1.3 vs. population median); unusually low services-per-beneficiary deviation from specialty peers (z=-1.3 vs. population median)
1003095886,Physician Assistant,SC,I,-0.18673339941327827,0,4.1,Low,0,0,unusually low year-over-year payment change (z=-4.0 vs. population median); unusually low year-over-year service volume change (z=-3.5 vs. population median); unusually low year-over-year beneficiary count change (z=-3.2 vs. population median)
1003095373,Physician Assistant,UT,I,-0.18680808407758492,0,4.08,Low,0,0,unusually high services-per-beneficiary deviation from specialty peers (z=2.2 vs. population median); unusually low payment-per-service deviation from specialty peers (z=-1.9 vs. population median); unusually high multi-year service-volume trend (z=1.8 vs. population median)
1003159021,Physical Medicine and Rehabilitation,VA,I,-0.18685237480414163,0,4.07,Low,0,0,unusually high charge-per-service deviation from specialty peers (z=2.8 vs. population median); unusually high services per beneficiary (z=1.8 vs. population median); unusually high 5-year average services per beneficiary (z=1.5 vs. population median)
1003080623,Emergency Medicine,PA,I,-0.1868422368106064,0,4.07,Low,0,0,unusually high payment-to-charge-ratio deviation from specialty peers (z=3.1 vs. population median); unusually low multi-year service-volume trend (z=-1.9 vs. population median); unusually low year-over-year payment change (z=-1.9 vs. population median)
1003138256,Physician Assistant,OR,I,-0.18689509860309722,0,4.06,Low,0,0,unusually high payment-per-service deviation from specialty peers (z=1.4 vs. population median); unusually high submitted charge per service (z=1.2 vs. population median); unusually high charge-per-service deviation from specialty peers (z=1.1 vs. population median)
1003050915,Family Practice,PA,I,-0.1868641525095312,0,4.06,Low,0,0,unusually high multi-year payment trend (z=4.4 vs. population median); unusually high multi-year service-volume trend (z=3.5 vs. population median); unusually high services per billing code (z=2.1 vs. population median)
1003096918,Nurse Practitioner,IL,I,-0.18686380505418387,0,4.06,Low,0,0,unusually high year-over-year payment change (z=1.9 vs. population median); unusually low standardized-amount-to-payment ratio (z=-1.9 vs. population median); unusually high payment-per-service deviation from specialty peers (z=1.8 vs. population median)
1003031683,Hospice and Palliative Care,CT,I,-0.18699579909100567,0,4.03,Low,0,0,unusually low services-per-beneficiary deviation from specialty peers (z=-3.5 vs. population median); unusually low standardized-amount-to-payment ratio (z=-2.3 vs. population median); unusually high 5-year average payment per service (z=1.6 vs. population median)
1003128810,Internal Medicine,DC,I,-0.1871010715910213,0,4.01,Low,0,0,unusually low standardized-amount-to-payment ratio (z=-3.6 vs. population median); unusually high services per beneficiary (z=2.3 vs. population median); unusually high payment-per-service deviation from specialty peers (z=2.3 vs. population median)
1003143314,Hospitalist,NY,I,-0.18711885048439986,0,4.0,Low,0,0,unusually low standardized-amount-to-payment ratio (z=-3.1 vs. population median); unusually high submitted charge per service (z=1.6 vs. population median); unusually high 5-year average payment per service (z=1.2 vs. population median)
